user_id,address,balance_result
3115636875341824,0xAaBf14b1bc9083E3AA4D51EFacb01B6990E04b11,21235
6159235070600109012,0x53d2B4Aa381B9fe8ba95E6efcFc9A44E1E511188,21119
6447909406900109482,0x6c6ba054F9657CfE7c46dBbc6082Ff2Db817c1Cc,21073
158515607855104,0xFc20E9aF61AFde26FD9a40162751F9CdCe30cbAE,21034
3106686674018304,0xcc57840e7e89c463472ba6111f7f2d4ff0ee1ecc,7914
6405869056000104932,0x3D027332872e80eAa82D4961de76E7B4f514b918,20977
158217127481344,0x91c7C2F0721A199344D57c1Be4dE507ef54c8128,20958
3115636870610944,0x041A2F798d02399Cce0CCE36E63AAeae16BD4693,20907
3106686460829696,null,20748
6275906323800101021,0xB2a9d4f7d65447cE58049923fC194f5357b633B2,20619
170171673808896,0x3F34C2aE65d202E47a5aEaff4097D5135ed6EE7d,20508
170846971236352,0xFe60bbcdB4aE799b711F57734C071791fd297005,20507
170800892190720,0x41FA88B6D0f6eBbeaaCb23dE911D0c659aea78fD,20387
170816862810112,0xaF8EeFcA66dE204fB6c519158eB21eFA4c9B89E9,20296
3103244773937152,null,20233
170833890799616,0x1396BcBCF180D311395D74261CA5C8044995FBDe,20022
162817348214784,0xAe86999F1cdda2Bbd6fe828944E7f9475B9f806C,19997
6406408812200106662,0x0538f0642DAeDa62F9B19b8EA96B4057AF410a45,19792
162049740247040,0x3882481281cb3f7ddcc5619763cd0437f02e8805,10978
6275906817400101036,0x04e96477fe6e59F33B3bFD42cED60Cf820e66f92,19751
6456558752700104291,0x3524d2D60dAdf3BD1770C982E4575ACDdF753DC2,19721
6159236167800101075,0xdf7875ca3a44309576bcc91a5d8886534ba0dbe6,15035
170479732940800,0xb2e1a494F50F496C4feAF5795fd0ecE68c24a9cc,19509
159618617806848,0x22D8E1f2730b1EE9A6EDefF95d311a9F68411111,19379
6456557268300104271,0x4AEa797124B1e4742533B3428787b207774eDF5A,19332
170477968801792,0xEcea66CcbEBB7756492204128cfa9A52bA56a2e7,19143
170481038123008,0xdc242Db1060eD66b03CD73C68dB3729ce1b303cE,19115
6275907060700101043,0x3a176E6eBE8240B6B317848f35843861b9B21e90,19005
6406408741600106657,0x0F7016e82F9f3e18917319BFBf6DF7eb75a44967,18928
163317384077312,0x2bBa4D4C0f60eE017A66D3c6064b3077015FD9cb,18885
1106745701109760,0x0d659056e26916e090d4702383371a5451e3dfcc,10054
1107016569643008,0xe1c203775e55884f8b0386766aee16b4538f3309,9891
6273578546800103267,0xbf58652fe7e6e791929450efc14ffb2a95fd6b38,14041
162029475573760,0x602b62182B96fD978387959E2181F756DEfd1635,18577
162893932781568,0x108D36FA04115EFD6748D1fbe8eB7c1f4F4E394c,18490
6406408892500106672,0x0fa5B4840849fdcEa8605d9b11d26bd6C7326D12,18354
6406242108900106031,0x12940d257989a2c7b44d8D808e3E5F1d590F744d,18336
6413851698600104525,0x7799A3442d8188ef43096C38e91f7dDA3031D808,18221
1112914772254720,0x7523e1029c2514f88aacd1a538028d179d0daa35,13557
6275906547000101029,0xD4119f3a26C07E22270AE179FA66fe3690A9d418,18059
170482438168576,0x645134C49b2154ad4a7892018d2168DB2D8A55A9,18023
159566709174272,0x27e7dc8bc7579836ca8d9367387c84632c33ecf7,13480
6286320527400102847,0x7c4997fd0393bdec92e0a194ce2e78afff6e2e96,13441
6159234457600107863,0x81ffd08075429f9657A19F27Df6B78860167A976,17864
160352006483968,0x683F4AEad096543F108AF18ffAC8CA30AA52f11b,17825
163386267709440,0x82505700378316a8359dF5Ec39aB979b402382AD,17804
170831486783488,0xf89ba003A838ddC86DAC2c3c4960e601bbcDe73c,17784
1107052920311808,0x80d9ec77ef4A518BE786718E8B06921eD276eABc,17773
163472773529600,0x12E626B999134627f062DeFd694b2Fc2F3a44daf,17561
162923350409216,0xFDf995b1F6E0a01cc75B97a91DAc378a5f84871f,17450
6439519046300106353,0x84721e8B3ea3d61a43d713BfdD262961195d9B3d,17408
083438530019328,0:df44924dede3d39cd41cb201c4c196a2d96c207033bf31a470a0d7947708088a,17376
6347137333500103179,0xbD502B2453D193042e623Bc7e3D51644Bc466727,17295
158293852291072,0xf4de631F577c6aEc03e1d1E55aEE1c8C9Af0A601,17201
3109216511913984,0xe1d7eb25d7b71aa778e8fc3ff5fffc7f0c92197d,12607
6413137108000101249,0x0468c0DA5FD5164dD9c931CB7C73b10B8fC814d6,17088
6406241764000106021,0xf5cC159b732336Cdd86A2dB71A1B4fA653ac399b,17077
159299740917760,0x0e0b6b12717d029047bc039460016782ce458e0e,8056
162406085578752,0x7C9efbFb19754F2c0CB0Bf0B66de221C90A850fD,16787
6406458151900107515,0x535D2b3F672BA0808591287B2AABcA8aB822F4aB,16780
385412978741248,0xd0428711bf3a7125282927a143f1ff55bcac5482,12237
158284576358400,0x55f8fd1dda04b035b95369c6a9e08766f164dbb2,12174
6406241877200106026,0x5B08Dd9b4c9187183371B4F4AFDE6a56Fd186426,16620
6156810777700102179,0x36d4B81c8Cf4D0676cd84fD1bc331D1719d9bd7E,16608
6159236160800101062,0x6a07f5Cd2349A13D213A81AbD3c5d44D7080d660,16349
6406248018200106084,0xB58c76c0B9a9Af6cA5259C1A03c713a13E97729b,16034
089296286322688,0xCD7cf563e1451366fd2Cf8B4b6C021b2fce71C6F,15935
158827928092672,0xeb7a089eA2b36d3Be76D22Ed41995688019625a2,15926
6156810771700102169,0x6aC722dCE77b1420a143187A648A05e4D45a1562,15744
159128188923904,0x84D0F8e334d0A71E01A065D433EB0DdBf56720c1,15680
6159235604200100013,0xE6F7d15d3f43B88A4c8069Dcc4951bF376A2018B,15448
179426674196480,0xc5b6939b9b4660f269a08bdf7a6f8f4d27a00c78,11007
085944198017024,0:c9d3f8eceda0e98afacf26f3632dd3a245ca1e79f8ff04043e0d6907cb4ffa3b,15265
158570378653696,0x620df7de4c1ecf500357b0532cf9ddf0165ad766,10639
6449496846900108804,0x5d36B42463DaB8c3B0C96592281F4631DFe2Fc87,15161
6406457843200107510,0x54a0bB662EFaD554be59090396bc550327F84186,15159
6406244159800106075,0x43F5f5Ee19bBE99C28609BB0E1Edc7a034462b7b,15138
6300473045300103517,0x276e63998e947669d7f39bd8df21b108866d7b0f,10564
1108051438170112,0x774058bea27013e38f2182fbcfa8883beb870ec8,10376
158267935260672,0x312bEe34B82000d8257fF7Dc3a497f7D39cd5ae3,14896
6461476323900108828,0x5E867df01d9eD8949D899F28E55BEF222657cDe7,14841
086979901411328,0:cf276d5e93bc580a91e00cc07721bec6bfcba17f15bfb1e661c24037b4f3be77,14742
6265673780600102289,0xb5543f21c809e9e42faafe7423eee48063f899ca,10143
6455125602900105846,0x0dF09D4FFb1401162Cd6795b9352aed41c9270c6,14655
3107130249674752,0x64Bc6C0A969076C98E84046Ae452FacEebb99Fd8,14434
172397845225472,0x0C4112FC7e1C83382B7B0d5754825c21b18d4464,14184
158513516589056,0x3093f37fdD2000588E0C7391e92418afc36e972E,14154
6439774957500108348,0x97f24508940E2a5f8C353F13CC26622146075290,14119
159647666851840,0x94701e154AC2FE8bC3448E08D7a68Ad1a2c6f2D9,13942
158564588589056,0x82a94330Ff4134db5Da7465120186D1055E41CEf,13922
6405869953300104953,0xe351203F3AcA0977250eA36C7f6A86d7B450316e,13903
6156810868000102328,0x3648f2d9d225af990c6a1b191660f6bdb901e940,9624
167421642571776,0x9eAF349691FCbdDE32Ea45Ee277575B77354DFf5,13889
6286186646100101690,0x2d9e9b4a7def1b6ce54a88a820fe04d77c321b8e,9317
162050199785472,0x7cBD0Ba84BAd0De2090F2F6b3a15eC4dCddC7EED,13795
6467648718700109732,0xB9b7df5a0B6c9C354A51B1B44c9DeF8e5bAA5d10,13787
162044080300032,0xBC4a5be8fd31931b1Ac0d9Db69D0448B7ADF36d4,13738
161782165422080,0x76b8418ADf1f2774636aC57D00C5551e44A484D9,13701
158535855169536,0x170F09fdb2DE4C29B1132352B29d594A5F408203,13676
154141439123456,0x455b4f2e8a8ED759832bFb87CdF38e530B81E50C,13570
162050690551808,0x05EBb0B324240fc612A0d8f99dEcbb4ffE76172e,13487
162050488573952,0xcc122AEB1D6D3cF9732EaDD27c6126a2c95fCbEe,13481
160070329405440,0xF856129941804EDdBBcd3771678Deb289a9C8a5e,13453
6414334933500106826,0x4ECd2E18eaE532608E921f09509A3A03B248c4F2,13403
